url地址,作品名,作品类型,观看人数,点赞数,评论数,作者,头像
https://img.zhisheji.com/Fk_8vxhW-hF0FzHdzekFLhX_-Bxy?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,详情页x5,首页/专题-家电办公,9438,73,25,彩色的黑是吗,https://www.zhisheji.com/uc_server/data/avatar/000/45/53/82_avatar_small.jpg?time=1592895439
https://img.zhisheji.com/FmdEpYDdnG0Z1m2fEPfufLSf6EJg?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,618年中大促活动视觉,首页/专题-家电办公,8591,96,55,Estelle艾丝,https://www.zhisheji.com/uc_server/data/avatar/000/38/97/46_avatar_small.jpg?time=1592886027
https://img.zhisheji.com/FmZo61V_XeugibSFLkfC1G_Z2U8X?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,料理包VS上山小火车,摄影-产品,6044,45,15,上山小火车,https://www.zhisheji.com/uc_server/data/avatar/000/54/60/48_avatar_small.jpg?time=1591234111
https://img.zhisheji.com/Fm8rvOR7v0WgEQK3F43WQzm9IN0h?imageMogr2/thumbnail/750x/crop/!750x469a0a363,贤合庄火锅|响马摄影,摄影-产品,9014,167,44,响马摄影,https://www.zhisheji.com/uc_server/data/avatar/000/25/44/21_avatar_small.jpg?time=1551786010
https://img.zhisheji.com/Fsk5ZLgp1Y9hYqh7NVzlgcHHe5BM?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,绘王科技卡通IP形象全案孵化,平面-吉祥物,4025,59,24,蔡蔡文化,https://www.zhisheji.com/uc_server/data/avatar/000/35/65/28_avatar_small.jpg?time=1555819891
url地址,作品名,作品类型,观看人数,点赞数,评论数,作者,头像
"['https://img.zhisheji.com/FvFreGdSzjairvvIa_zJzAgpGEyD?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '2020上半年大佬金句名言集']",2020上半年大佬金句名言集,设计师专访,8561,87,14,设计师专访,https://www.zhisheji.com/uc_server/data/avatar/000/02/40/22_avatar_small.jpg?time=1478140576
"['https://img.zhisheji.com/FqPToMdlCGm-eJuqwOZ_dlhWeeUx?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '七夕即将到来，赠你100句情话脱单']",七夕即将到来，赠你100句情话脱单,头条,1906,33,13,头条君,https://www.zhisheji.com/uc_server/data/avatar/000/09/50/09_avatar_small.jpg?time=1478140334
"['https://img.zhisheji.com/ltYnGtEi5VOro_luMwuXRzMWYjg9?imageMogr2/thumbnail/750x/crop/!750x469a0a28', '创作片']",创作片,摄影-修图后期,1586,19,6,修图师小鱼,https://www.zhisheji.com/uc_server/data/avatar/000/34/86/24_avatar_small.jpg?time=1515401471
"['https://img.zhisheji.com/Fs8C1_j-6DFl7hcKsPVvXwc4Fuxm?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '谁最暴躁？十二生肖']",谁最暴躁？十二生肖,插画-涂鸦潮流,1749,28,11,刘德良,https://www.zhisheji.com/uc_server/data/avatar/000/22/67/18_avatar_small.jpg?time=1565575093
"['https://img.zhisheji.com/Fp8AKzI4FYDEtb3RWFIaYydVXPb2?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '2019年游戏页面总结']",2019年游戏页面总结,网页-游戏/娱乐,1613,37,19,Fish慧,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/88_avatar_small.jpg?time=1597847561
"['https://img.zhisheji.com/li56oB52_3zQhvsjlT0dA2jMcinc?imageMogr2/thumbnail/750x/crop/!677x423a39a0', '独奏-M01-创意短片']",独奏-M01-创意短片,三维/C4D,3979,46,14,isometric,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/52_avatar_small.jpg?time=1597832459
"['https://img.zhisheji.com/FsGXZWXY22WKiVHdWNnmX_jdQuRu?imageMogr2/thumbnail/750x/crop/!750x469a0a0', '这些设计看起来好好吃～']",这些设计看起来好好吃～,首页/专题-汇吃美食,3286,47,20,慵懒的大川,https://www.zhisheji.com/uc_server/data/avatar/000/02/19/82_avatar_small.jpg?time=1597827581
"['https://img.zhisheji.com/Fhn5pMTHmG2MZ5fp1tmhQAVNcH6W?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '欧诗漫 | 活动首页设计合辑']",欧诗漫 | 活动首页设计合辑,首页/专题-护肤彩妆,8186,95,15,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/Fm_lDrabKrwYxpberDu09DAKxGW_?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '| 氧记 | 品牌设计']",| 氧记 | 品牌设计,平面-品牌,2754,35,12,sqwen,https://www.zhisheji.com/uc_server/data/avatar/000/47/55/50_avatar_small.jpg?time=1570781901
"['https://img.zhisheji.com/FvfS728EgubLo_GXQUN7L-l9ij2S?imageMogr2/thumbnail/750x/crop/!600x375a64a0', 'BHQS#近期案例']",BHQS#近期案例,插画-商业插画,2031,19,8,BHQS,https://www.zhisheji.com/uc_server/data/avatar/000/47/91/86_avatar_small.jpg?time=1586770174
"['https://img.zhisheji.com/FnUufVPueAXKKzYKlqmZXTFp04wp?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '毫克字迹']",毫克字迹,平面-字体设计,1178,16,6,毫克,https://www.zhisheji.com/uc_server/data/avatar/000/25/68/41_avatar_small.jpg?time=1577714903
"['https://img.zhisheji.com/ls6PbmT-8eQ-Npd21WmqSo8wGOur?imageMogr2/thumbnail/750x/crop/!675x422a46a0', '扫地机两个小视频']",扫地机两个小视频,三维/C4D,4698,86,35,凌琪冰,https://www.zhisheji.com/uc_server/data/avatar/000/11/07/89_avatar_small.jpg?time=1530669469
"['https://img.zhisheji.com/FqL1vl_cSk33YSz8WI3X9ocw_qcT?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', 'MAVA/暖淳 详情页x2 / 视频']",MAVA/暖淳 详情页x2 / 视频,详情页-百货市场,5424,58,20,隔壁路人王,https://www.zhisheji.com/uc_server/data/avatar/000/54/64/51_avatar_small.jpg?time=1591329192
"['https://img.zhisheji.com/FhTxX8E4AODnMwayFRZ4a8T97ri2?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '洽洽品牌详情页视觉升级']",洽洽品牌详情页视觉升级,详情页-汇吃美食,8470,122,36,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/Fp_B9qaspayT52SDQPP4hj9P1GcA?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', 'Onefold & Montpl']",Onefold & Montpl,网页-企业官网,5450,76,37,青Tee,https://www.zhisheji.com/uc_server/data/avatar/000/44/91/88_avatar_small.jpg?time=1587100852
"['https://img.zhisheji.com/Fj-ztKvjWOhDJnvqyCHrWp1HvfuL?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '【手写字】三十而已']",【手写字】三十而已,平面-字体设计,4287,51,14,希琪,https://www.zhisheji.com/uc_server/data/avatar/000/52/30/31_avatar_small.jpg?time=1585581426
"['https://img.zhisheji.com/FgpiR9oTym-UL0oKMwXzk7QEVYU0?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '那大概是我们为了“艺术”最奋不顾身的日子']",那大概是我们为了“艺术”最奋不顾身的日子,动漫-中/长篇漫画,3628,62,28,此刻无实物,https://www.zhisheji.com/uc_server/data/avatar/000/53/85/03_avatar_small.jpg?time=1588382988
"['https://img.zhisheji.com/FrvoGrkHXsxcUZmvMYin139i3GO1?imageMogr2/thumbnail/750x/crop/!346x216a202a98', '魑魅魍魉']",魑魅魍魉,平面-字体设计,1961,16,5,敬文齋,https://www.zhisheji.com/uc_server/data/avatar/000/37/62/74_avatar_small.jpg?time=1527663297
"['https://img.zhisheji.com/lvFTpY6UK7KzYZb7oaaVMB6QZga3?imageMogr2/thumbnail/750x/crop/!674x421a35a0', '创意广告 | 脖子不舒服 用SKG颈部按摩仪 K5']",创意广告 | 脖子不舒服 用SKG颈部按摩仪 K5,摄影-其他,3836,39,8,FOODOGRAPH,https://www.zhisheji.com/uc_server/data/avatar/000/35/42/06_avatar_small.jpg?time=1519972015
"['https://img.zhisheji.com/FgFKgDkKOsCq-J1FjL1VDi0dXEdr?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '致设计7周年庆海报设计']",致设计7周年庆海报设计,海报-其他,9389,223,48,任星星,https://www.zhisheji.com/uc_server/data/avatar/000/35/40/19_avatar_small.jpg?time=1586491482
"['https://img.zhisheji.com/FuiBEadmBbQgO68-QDHRA9gp7jU0?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '【佰芙·宠物食品包装设计合集】让我们来撒狗粮~']",【佰芙·宠物食品包装设计合集】让我们来撒狗粮~,平面-包装设计,5013,36,12,小狼君Langcer,https://www.zhisheji.com/uc_server/data/avatar/000/54/45/20_avatar_small.jpg?time=1590663599
"['https://img.zhisheji.com/Fh8sNUaCg6gn_8NNmy5GdecmCF-h?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '<Project Anew>人类撤离计划']",<Project Anew>人类撤离计划,三维/C4D,4323,41,24,Diszy,https://www.zhisheji.com/uc_server/data/avatar/000/53/14/98_avatar_small.jpg?time=1597637733
"['https://img.zhisheji.com/FrXu91_msh8Mp5BpfUspg4QjUba3?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '手写玩意│2020第17发']",手写玩意│2020第17发,平面-字体设计,3941,30,12,白鸽Bygoo,https://www.zhisheji.com/uc_server/data/avatar/000/36/14/41_avatar_small.jpg?time=1592493830
"['https://img.zhisheji.com/lty3QeGJw4wdEfEjJQAev9MhSbFz?imageMogr2/thumbnail/750x/crop/!320x200a227a351', '中策集团威狮品牌首页/详情页设计']",中策集团威狮品牌首页/详情页设计,详情页-汽车用品,8665,147,16,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/lkhd0VV4otcXAkk8GFFNItxyiawb?imageMogr2/thumbnail/750x/crop/!750x469a0a0', '胖哥俩中秋月饼 x INLIGHT 中秋 月饼 礼盒']",胖哥俩中秋月饼 x INLIGHT 中秋 月饼 礼盒,摄影-产品,5450,51,20,IN LIGHT摄影,https://www.zhisheji.com/uc_server/data/avatar/000/42/44/25_avatar_small.jpg?time=1551436668
"['https://img.zhisheji.com/lp9quA8XNmIFNdr3OblCIPgzAEGM?imageMogr2/thumbnail/750x/crop/!750x469a0a527', '小刀一多品牌策划设计分享']",小刀一多品牌策划设计分享,首页/专题-户外运动,5449,50,26,青火chenxiao,https://www.zhisheji.com/uc_server/data/avatar/000/12/26/27_avatar_small.jpg?time=1550130564
"['https://img.zhisheji.com/FkUWfE98sp_w-Ou1kKfjYTIZGvKd?imageMogr2/thumbnail/750x/crop/!750x469a0a181', '重庆禁烟海报']",重庆禁烟海报,平面-海报,9122,239,37,学啊兵,https://www.zhisheji.com/uc_server/data/avatar/000/37/96/61_avatar_small.jpg?time=1531187096
"['https://img.zhisheji.com/lsKijIYXr_97yKhoSLXfuIdOOfSh?imageMogr2/thumbnail/750x/crop/!750x469a0a218', 'JZ形象拍摄  I  外景大片']",JZ形象拍摄  I  外景大片,摄影-时尚,4158,38,7,HOPE  STUD,https://www.zhisheji.com/uc_server/data/avatar/000/55/27/20_avatar_small.jpg?time=1594173005
"['https://img.zhisheji.com/Fsh44mjYqMML4_XqDpcg1koJ56ih?imageMogr2/thumbnail/750x/crop/!664x415a44a4', '【怪兽来了】零食品牌全案策划设计落地']",【怪兽来了】零食品牌全案策划设计落地,首页/专题-汇吃美食,8129,112,26,潜云设计团队,https://www.zhisheji.com/uc_server/data/avatar/000/01/49/11_avatar_small.jpg?time=1540896852
"['https://img.zhisheji.com/FrqmVLSjYZMpEEHYv7iu5DCraxEf?imageMogr2/thumbnail/750x/crop/!520x325a120a69', '斯科/杂集/手写字型']",斯科/杂集/手写字型,平面-字体设计,3540,25,8,斯科字作,https://www.zhisheji.com/uc_server/data/avatar/000/23/22/23_avatar_small.jpg?time=1495468530
"['https://img.zhisheji.com/Fkr-cFTkX0V6gmj1c3hW0VosbaBt?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '高德地图/打卡邂逅我的城']",高德地图/打卡邂逅我的城,平面-字体设计,5581,42,11,设计师田寒冰,https://www.zhisheji.com/uc_server/data/avatar/000/38/55/69_avatar_small.jpg?time=1533085051
"['https://img.zhisheji.com/ljOI4rHPq83MzIddW94WX_hZVhxa?imageMogr2/thumbnail/750x/crop/!547x342a118a77', '近期项目整理']",近期项目整理,首页/专题-护肤彩妆,9531,243,43,赵子云,https://www.zhisheji.com/uc_server/data/avatar/000/36/86/56_avatar_small.jpg?time=1550454691
url地址,作品名,作品类型,观看人数,点赞数,评论数,作者,头像
"['https://img.zhisheji.com/FvFreGdSzjairvvIa_zJzAgpGEyD?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '2020上半年大佬金句名言集']",2020上半年大佬金句名言集,设计师专访,8561,87,14,设计师专访,https://www.zhisheji.com/uc_server/data/avatar/000/02/40/22_avatar_small.jpg?time=1478140576
"['https://img.zhisheji.com/FqPToMdlCGm-eJuqwOZ_dlhWeeUx?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '七夕即将到来，赠你100句情话脱单']",七夕即将到来，赠你100句情话脱单,头条,1908,33,13,头条君,https://www.zhisheji.com/uc_server/data/avatar/000/09/50/09_avatar_small.jpg?time=1478140334
"['https://img.zhisheji.com/ltYnGtEi5VOro_luMwuXRzMWYjg9?imageMogr2/thumbnail/750x/crop/!750x469a0a28', '创作片']",创作片,摄影-修图后期,1586,19,6,修图师小鱼,https://www.zhisheji.com/uc_server/data/avatar/000/34/86/24_avatar_small.jpg?time=1515401471
"['https://img.zhisheji.com/Fs8C1_j-6DFl7hcKsPVvXwc4Fuxm?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '谁最暴躁？十二生肖']",谁最暴躁？十二生肖,插画-涂鸦潮流,1749,28,11,刘德良,https://www.zhisheji.com/uc_server/data/avatar/000/22/67/18_avatar_small.jpg?time=1565575093
"['https://img.zhisheji.com/Fp8AKzI4FYDEtb3RWFIaYydVXPb2?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '2019年游戏页面总结']",2019年游戏页面总结,网页-游戏/娱乐,1613,37,19,Fish慧,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/88_avatar_small.jpg?time=1597847561
"['https://img.zhisheji.com/li56oB52_3zQhvsjlT0dA2jMcinc?imageMogr2/thumbnail/750x/crop/!677x423a39a0', '独奏-M01-创意短片']",独奏-M01-创意短片,三维/C4D,3979,46,14,isometric,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/52_avatar_small.jpg?time=1597832459
"['https://img.zhisheji.com/FsGXZWXY22WKiVHdWNnmX_jdQuRu?imageMogr2/thumbnail/750x/crop/!750x469a0a0', '这些设计看起来好好吃～']",这些设计看起来好好吃～,首页/专题-汇吃美食,3286,47,20,慵懒的大川,https://www.zhisheji.com/uc_server/data/avatar/000/02/19/82_avatar_small.jpg?time=1597827581
"['https://img.zhisheji.com/Fhn5pMTHmG2MZ5fp1tmhQAVNcH6W?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '欧诗漫 | 活动首页设计合辑']",欧诗漫 | 活动首页设计合辑,首页/专题-护肤彩妆,8186,95,15,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/Fm_lDrabKrwYxpberDu09DAKxGW_?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '| 氧记 | 品牌设计']",| 氧记 | 品牌设计,平面-品牌,2754,35,12,sqwen,https://www.zhisheji.com/uc_server/data/avatar/000/47/55/50_avatar_small.jpg?time=1570781901
"['https://img.zhisheji.com/FvfS728EgubLo_GXQUN7L-l9ij2S?imageMogr2/thumbnail/750x/crop/!600x375a64a0', 'BHQS#近期案例']",BHQS#近期案例,插画-商业插画,2031,19,8,BHQS,https://www.zhisheji.com/uc_server/data/avatar/000/47/91/86_avatar_small.jpg?time=1586770174
"['https://img.zhisheji.com/FnUufVPueAXKKzYKlqmZXTFp04wp?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '毫克字迹']",毫克字迹,平面-字体设计,1178,16,6,毫克,https://www.zhisheji.com/uc_server/data/avatar/000/25/68/41_avatar_small.jpg?time=1577714903
"['https://img.zhisheji.com/ls6PbmT-8eQ-Npd21WmqSo8wGOur?imageMogr2/thumbnail/750x/crop/!675x422a46a0', '扫地机两个小视频']",扫地机两个小视频,三维/C4D,4702,86,35,凌琪冰,https://www.zhisheji.com/uc_server/data/avatar/000/11/07/89_avatar_small.jpg?time=1530669469
"['https://img.zhisheji.com/FqL1vl_cSk33YSz8WI3X9ocw_qcT?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', 'MAVA/暖淳 详情页x2 / 视频']",MAVA/暖淳 详情页x2 / 视频,详情页-百货市场,5424,58,20,隔壁路人王,https://www.zhisheji.com/uc_server/data/avatar/000/54/64/51_avatar_small.jpg?time=1591329192
"['https://img.zhisheji.com/FhTxX8E4AODnMwayFRZ4a8T97ri2?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '洽洽品牌详情页视觉升级']",洽洽品牌详情页视觉升级,详情页-汇吃美食,8470,122,36,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/Fp_B9qaspayT52SDQPP4hj9P1GcA?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', 'Onefold & Montpl']",Onefold & Montpl,网页-企业官网,5450,76,37,青Tee,https://www.zhisheji.com/uc_server/data/avatar/000/44/91/88_avatar_small.jpg?time=1587100852
"['https://img.zhisheji.com/Fj-ztKvjWOhDJnvqyCHrWp1HvfuL?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '【手写字】三十而已']",【手写字】三十而已,平面-字体设计,4287,51,14,希琪,https://www.zhisheji.com/uc_server/data/avatar/000/52/30/31_avatar_small.jpg?time=1585581426
"['https://img.zhisheji.com/FgpiR9oTym-UL0oKMwXzk7QEVYU0?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '那大概是我们为了“艺术”最奋不顾身的日子']",那大概是我们为了“艺术”最奋不顾身的日子,动漫-中/长篇漫画,3628,62,28,此刻无实物,https://www.zhisheji.com/uc_server/data/avatar/000/53/85/03_avatar_small.jpg?time=1588382988
"['https://img.zhisheji.com/FrvoGrkHXsxcUZmvMYin139i3GO1?imageMogr2/thumbnail/750x/crop/!346x216a202a98', '魑魅魍魉']",魑魅魍魉,平面-字体设计,1961,16,5,敬文齋,https://www.zhisheji.com/uc_server/data/avatar/000/37/62/74_avatar_small.jpg?time=1527663297
"['https://img.zhisheji.com/lvFTpY6UK7KzYZb7oaaVMB6QZga3?imageMogr2/thumbnail/750x/crop/!674x421a35a0', '创意广告 | 脖子不舒服 用SKG颈部按摩仪 K5']",创意广告 | 脖子不舒服 用SKG颈部按摩仪 K5,摄影-其他,3836,39,8,FOODOGRAPH,https://www.zhisheji.com/uc_server/data/avatar/000/35/42/06_avatar_small.jpg?time=1519972015
"['https://img.zhisheji.com/FgFKgDkKOsCq-J1FjL1VDi0dXEdr?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '致设计7周年庆海报设计']",致设计7周年庆海报设计,海报-其他,9389,223,48,任星星,https://www.zhisheji.com/uc_server/data/avatar/000/35/40/19_avatar_small.jpg?time=1586491482
"['https://img.zhisheji.com/FuiBEadmBbQgO68-QDHRA9gp7jU0?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '【佰芙·宠物食品包装设计合集】让我们来撒狗粮~']",【佰芙·宠物食品包装设计合集】让我们来撒狗粮~,平面-包装设计,5013,36,12,小狼君Langcer,https://www.zhisheji.com/uc_server/data/avatar/000/54/45/20_avatar_small.jpg?time=1590663599
"['https://img.zhisheji.com/Fh8sNUaCg6gn_8NNmy5GdecmCF-h?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '<Project Anew>人类撤离计划']",<Project Anew>人类撤离计划,三维/C4D,4323,41,24,Diszy,https://www.zhisheji.com/uc_server/data/avatar/000/53/14/98_avatar_small.jpg?time=1597637733
"['https://img.zhisheji.com/FrXu91_msh8Mp5BpfUspg4QjUba3?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '手写玩意│2020第17发']",手写玩意│2020第17发,平面-字体设计,3941,30,12,白鸽Bygoo,https://www.zhisheji.com/uc_server/data/avatar/000/36/14/41_avatar_small.jpg?time=1592493830
"['https://img.zhisheji.com/lty3QeGJw4wdEfEjJQAev9MhSbFz?imageMogr2/thumbnail/750x/crop/!320x200a227a351', '中策集团威狮品牌首页/详情页设计']",中策集团威狮品牌首页/详情页设计,详情页-汽车用品,8665,147,16,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
"['https://img.zhisheji.com/lkhd0VV4otcXAkk8GFFNItxyiawb?imageMogr2/thumbnail/750x/crop/!750x469a0a0', '胖哥俩中秋月饼 x INLIGHT 中秋 月饼 礼盒']",胖哥俩中秋月饼 x INLIGHT 中秋 月饼 礼盒,摄影-产品,5450,51,20,IN LIGHT摄影,https://www.zhisheji.com/uc_server/data/avatar/000/42/44/25_avatar_small.jpg?time=1551436668
"['https://img.zhisheji.com/lp9quA8XNmIFNdr3OblCIPgzAEGM?imageMogr2/thumbnail/750x/crop/!750x469a0a527', '小刀一多品牌策划设计分享']",小刀一多品牌策划设计分享,首页/专题-户外运动,5449,50,26,青火chenxiao,https://www.zhisheji.com/uc_server/data/avatar/000/12/26/27_avatar_small.jpg?time=1550130564
"['https://img.zhisheji.com/FkUWfE98sp_w-Ou1kKfjYTIZGvKd?imageMogr2/thumbnail/750x/crop/!750x469a0a181', '重庆禁烟海报']",重庆禁烟海报,平面-海报,9124,239,37,学啊兵,https://www.zhisheji.com/uc_server/data/avatar/000/37/96/61_avatar_small.jpg?time=1531187096
"['https://img.zhisheji.com/lsKijIYXr_97yKhoSLXfuIdOOfSh?imageMogr2/thumbnail/750x/crop/!750x469a0a218', 'JZ形象拍摄  I  外景大片']",JZ形象拍摄  I  外景大片,摄影-时尚,4158,38,7,HOPE  STUD,https://www.zhisheji.com/uc_server/data/avatar/000/55/27/20_avatar_small.jpg?time=1594173005
"['https://img.zhisheji.com/Fsh44mjYqMML4_XqDpcg1koJ56ih?imageMogr2/thumbnail/750x/crop/!664x415a44a4', '【怪兽来了】零食品牌全案策划设计落地']",【怪兽来了】零食品牌全案策划设计落地,首页/专题-汇吃美食,8129,112,26,潜云设计团队,https://www.zhisheji.com/uc_server/data/avatar/000/01/49/11_avatar_small.jpg?time=1540896852
"['https://img.zhisheji.com/FrqmVLSjYZMpEEHYv7iu5DCraxEf?imageMogr2/thumbnail/750x/crop/!520x325a120a69', '斯科/杂集/手写字型']",斯科/杂集/手写字型,平面-字体设计,3540,25,8,斯科字作,https://www.zhisheji.com/uc_server/data/avatar/000/23/22/23_avatar_small.jpg?time=1495468530
"['https://img.zhisheji.com/Fkr-cFTkX0V6gmj1c3hW0VosbaBt?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180', '高德地图/打卡邂逅我的城']",高德地图/打卡邂逅我的城,平面-字体设计,5581,42,11,设计师田寒冰,https://www.zhisheji.com/uc_server/data/avatar/000/38/55/69_avatar_small.jpg?time=1533085051
"['https://img.zhisheji.com/ljOI4rHPq83MzIddW94WX_hZVhxa?imageMogr2/thumbnail/750x/crop/!547x342a118a77', '近期项目整理']",近期项目整理,首页/专题-护肤彩妆,9531,243,43,赵子云,https://www.zhisheji.com/uc_server/data/avatar/000/36/86/56_avatar_small.jpg?time=1550454691
url地址,作品名,作品类型,观看人数,点赞数,评论数,作者,头像
https://img.zhisheji.com/FvFreGdSzjairvvIa_zJzAgpGEyD?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,2020上半年大佬金句名言集,设计师专访,8579,88,14,设计师专访,https://www.zhisheji.com/uc_server/data/avatar/000/02/40/22_avatar_small.jpg?time=1478140576
https://img.zhisheji.com/FqPToMdlCGm-eJuqwOZ_dlhWeeUx?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,七夕即将到来，赠你100句情话脱单,头条,2133,36,15,头条君,https://www.zhisheji.com/uc_server/data/avatar/000/09/50/09_avatar_small.jpg?time=1478140334
https://img.zhisheji.com/ltYnGtEi5VOro_luMwuXRzMWYjg9?imageMogr2/thumbnail/750x/crop/!750x469a0a28,创作片,摄影-修图后期,1644,22,8,修图师小鱼,https://www.zhisheji.com/uc_server/data/avatar/000/34/86/24_avatar_small.jpg?time=1515401471
https://img.zhisheji.com/Fs8C1_j-6DFl7hcKsPVvXwc4Fuxm?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,谁最暴躁？十二生肖,插画-涂鸦潮流,1880,31,13,刘德良,https://www.zhisheji.com/uc_server/data/avatar/000/22/67/18_avatar_small.jpg?time=1565575093
https://img.zhisheji.com/Fp8AKzI4FYDEtb3RWFIaYydVXPb2?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,2019年游戏页面总结,网页-游戏/娱乐,1648,38,20,Fish慧,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/88_avatar_small.jpg?time=1597847561
https://img.zhisheji.com/li56oB52_3zQhvsjlT0dA2jMcinc?imageMogr2/thumbnail/750x/crop/!677x423a39a0,独奏-M01-创意短片,三维/C4D,4157,48,15,isometric,https://www.zhisheji.com/uc_server/data/avatar/001/00/43/52_avatar_small.jpg?time=1597832459
https://img.zhisheji.com/FsGXZWXY22WKiVHdWNnmX_jdQuRu?imageMogr2/thumbnail/750x/crop/!750x469a0a0,这些设计看起来好好吃～,首页/专题-汇吃美食,3364,48,20,慵懒的大川,https://www.zhisheji.com/uc_server/data/avatar/000/02/19/82_avatar_small.jpg?time=1597827581
https://img.zhisheji.com/Fhn5pMTHmG2MZ5fp1tmhQAVNcH6W?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,欧诗漫 | 活动首页设计合辑,首页/专题-护肤彩妆,8235,98,16,点奥文化,https://www.zhisheji.com/uc_server/data/avatar/000/10/51/21_avatar_small.jpg?time=1565914391
https://img.zhisheji.com/Fm_lDrabKrwYxpberDu09DAKxGW_?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,| 氧记 | 品牌设计,平面-品牌,2784,36,13,sqwen,https://www.zhisheji.com/uc_server/data/avatar/000/47/55/50_avatar_small.jpg?time=1570781901
https://img.zhisheji.com/FvfS728EgubLo_GXQUN7L-l9ij2S?imageMogr2/thumbnail/750x/crop/!600x375a64a0,BHQS#近期案例,插画-商业插画,2047,20,8,BHQS,https://www.zhisheji.com/uc_server/data/avatar/000/47/91/86_avatar_small.jpg?time=1586770174
https://img.zhisheji.com/FnUufVPueAXKKzYKlqmZXTFp04wp?imageMogr2/quality/100/sharpen/1/thumbnail/290x/crop/!290x180,毫克字迹,平面-字体设计,1195,16,6,毫克,https://www.zhisheji.com/uc_server/data/avatar/000/25/68/41_avatar_small.jpg?time=1577714903
